cliente_id,probabilidad,nivel_riesgo,motivo_principal,top_3_motivos,Contract,InternetService,PaymentMethod,tenure,MonthlyCharges,TotalCharges,SeniorCitizen,Partner,Dependents
9283-LZQOH,0.5221663404620471,ALTO,Método de pago: tarjeta de crédito automática,Método de pago: tarjeta de crédito automática | Servicio de internet: fibra óptica | Tipo de contrato: mes a mes,Month-to-month,Fiber optic,Credit card (automatic),13,74.4,896.75,0,Yes,Yes
7504-UWHNB,0.5205275461626493,ALTO,Antigüedad,Antigüedad | Cargo acumulado | Tipo de contrato: mes a mes,Month-to-month,Fiber optic,Electronic check,25,69.75,1729.35,0,No,No
2309-OSFEU,0.5203996589401508,ALTO,Método de pago: cheque electrónico,Método de pago: cheque electrónico | Servicio de internet: fibra óptica | Tipo de contrato: mes a mes,Month-to-month,DSL,Mailed check,10,33.9,298.45,0,No,No
5419-KLXBN,0.5192330644643556,ALTO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Servicio de internet: fibra óptica | Antigüedad,Month-to-month,Fiber optic,Bank transfer (automatic),25,89.15,2257.75,0,Yes,Yes
2960-NKRSO,0.5163602845642921,ALTO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Servicio de internet: fibra óptica | Cargo acumulado,Month-to-month,Fiber optic,Electronic check,24,85.95,2107.15,0,No,No
6769-DYBQN,0.5155299468319102,ALTO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Seguridad en línea: no,Month-to-month,Fiber optic,Electronic check,46,85.0,3969.4,1,No,No
2988-PLAHS,0.5149503083366701,ALTO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Tipo de contrato: un año,One year,DSL,Electronic check,3,69.95,220.45,0,No,No
5889-JTMUL,0.5134747238006716,ALTO,Antigüedad,Antigüedad | Cargo acumulado | Tipo de contrato: mes a mes,Month-to-month,Fiber optic,Electronic check,50,95.05,4888.7,1,Yes,No
9050-QLROH,0.5133405435302367,ALTO,Cargo acumulado,Cargo acumulado | Tipo de contrato: mes a mes | Método de pago: cheque electrónico,Month-to-month,Fiber optic,Credit card (automatic),18,90.7,1597.25,0,No,No
3627-FHKBK,0.5128855979119883,ALTO,Antigüedad,Antigüedad | Seguridad en línea: no | Tipo de contrato: mes a mes,Month-to-month,Fiber optic,Mailed check,1,75.3,75.3,0,No,No
6557-BZXLQ,0.5125271026887184,ALTO,Cargo mensual,Cargo mensual | Tipo de contrato: mes a mes | Cargo acumulado,Month-to-month,Fiber optic,Electronic check,16,69.65,1043.3,1,No,No
1051-GEJLJ,0.5125063068390282,ALTO,Cargo acumulado,Cargo acumulado | Tipo de contrato: mes a mes | Antigüedad,Month-to-month,No,Mailed check,2,19.5,27.55,0,No,No
9286-DOJGF,0.5123844239541111,ALTO,Antigüedad,Antigüedad | Tipo de contrato: mes a mes | Cargo acumulado,Month-to-month,Fiber optic,Bank transfer (automatic),38,74.95,2869.85,1,Yes,No
9576-SYUHJ,0.511815235241689,ALTO,Antigüedad,Antigüedad | Cargo acumulado | Seguridad en línea: no,Month-to-month,Fiber optic,Electronic check,37,91.15,3369.25,0,No,No
5651-YLPRD,0.5102753384752099,ALTO,Antigüedad,Antigüedad | Tipo de contrato: mes a mes | Cargo acumulado,Month-to-month,Fiber optic,Electronic check,32,86.1,2723.75,0,Yes,Yes
5207-PLSTK,0.5095084726144622,ALTO,Antigüedad,Antigüedad | Seguridad en línea: no | Cargo acumulado,Month-to-month,DSL,Mailed check,1,48.75,48.75,0,Yes,Yes
0258-NOKBL,0.5090705434452764,ALTO,Facturación sin papel: no,Facturación sin papel: no | Antigüedad | Tipo de contrato: mes a mes,Month-to-month,Fiber optic,Electronic check,3,90.4,268.45,0,No,No
2782-LFZVW,0.5067205143234575,ALTO,Servicio de internet: fibra óptica,Servicio de internet: fibra óptica | Cargo mensual | Tipo de contrato: mes a mes,Month-to-month,DSL,Mailed check,11,58.95,601.6,0,No,No
7470-MCQTK,0.5066684084379789,ALTO,Servicio de internet: fibra óptica,Servicio de internet: fibra óptica | Método de pago: cheque electrónico | Tipo de contrato: mes a mes,Month-to-month,DSL,Bank transfer (automatic),13,48.75,633.4,0,Yes,No
9369-XFEHK,0.5044913853603283,ALTO,Antigüedad,Antigüedad | Tipo de contrato: mes a mes | Cargo acumulado,Month-to-month,Fiber optic,Bank transfer (automatic),33,80.6,2656.5,1,Yes,No
3594-KADLU,0.5022913367849562,ALTO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Servicio de internet: fibra óptica,Month-to-month,DSL,Mailed check,3,35.1,101.1,0,Yes,No
3780-YVMFA,0.5020298930899584,ALTO,Servicio de internet: fibra óptica,Servicio de internet: fibra óptica | Tipo de contrato: mes a mes | Cargo mensual,Month-to-month,DSL,Electronic check,8,68.55,564.35,0,Yes,Yes
6770-XUAGN,0.4973869997270261,ALTO,Antigüedad,Antigüedad | Cargo acumulado | Tipo de contrato: mes a mes,Month-to-month,No,Electronic check,1,21.0,21.0,0,Yes,Yes
3569-EDBPQ,0.4970886618634387,ALTO,Seguridad en línea: no,Seguridad en línea: no | Tipo de contrato: mes a mes | Servicio de internet: fibra óptica,Month-to-month,Fiber optic,Electronic check,24,84.35,1938.05,0,No,No
7603-USHJS,0.493759986878754,ALTO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Método de pago: tarjeta de crédito automática | Servicio de internet: fibra óptica,Month-to-month,Fiber optic,Credit card (automatic),12,73.75,871.4,0,No,Yes
6317-YPKDH,0.4930129732942573,ALTO,Antigüedad,Antigüedad | Cargo acumulado | Servicio de internet: fibra óptica,Month-to-month,DSL,Bank transfer (automatic),1,29.95,29.95,0,No,No
3679-XASPY,0.49275290518109577,ALTO,Antigüedad,Antigüedad | Cargo acumulado | Tipo de contrato: mes a mes,Month-to-month,No,Electronic check,1,19.45,19.45,0,Yes,Yes
0682-USIXD,0.49169715157337823,ALTO,Cargo acumulado,Cargo acumulado | Tipo de contrato: mes a mes | Soporte técnico: no,Month-to-month,Fiber optic,Electronic check,21,86.05,1818.9,0,Yes,No
1035-IPQPU,0.49105019759042867,ALTO,Antigüedad,Antigüedad | Cargo acumulado | Tipo de contrato: mes a mes,Month-to-month,Fiber optic,Electronic check,63,103.5,6479.4,1,Yes,No
4631-OACRM,0.49019181374533377,ALTO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Líneas múltiples: no | Servicio de internet: fibra óptica,Month-to-month,Fiber optic,Electronic check,15,79.4,1156.1,1,No,No
2750-BJLSB,0.4898089632001674,ALTO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Servicio de internet: fibra óptica,One year,Fiber optic,Electronic check,47,103.7,4730.6,0,No,No
2391-SOORI,0.4894286851260215,ALTO,Seguridad en línea: no,Seguridad en línea: no | Antigüedad | Tipo de contrato: mes a mes,Month-to-month,DSL,Electronic check,4,49.35,219.65,0,No,Yes
5828-AVIPD,0.4886858915246476,ALTO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Tipo de contrato: un año | Servicio de internet: fibra óptica,One year,Fiber optic,Electronic check,19,100.95,1875.55,0,Yes,Yes
4329-YPDDQ,0.4885474212843637,ALTO,Servicio de internet: fibra óptica,Servicio de internet: fibra óptica | Tipo de contrato: mes a mes | Soporte técnico: no,Month-to-month,Fiber optic,Bank transfer (automatic),20,108.2,2203.7,0,No,No
5351-QESIO,0.48792631190198904,ALTO,Antigüedad,Antigüedad | Cargo mensual | Servicio de internet: fibra óptica,Month-to-month,DSL,Mailed check,1,24.2,24.2,0,No,Yes
9227-LUNBG,0.48735605640000207,ALTO,Antigüedad,Antigüedad | Cargo mensual | Servicio de internet: fibra óptica,Month-to-month,DSL,Electronic check,1,24.6,24.6,0,No,No
2108-YKQTY,0.48602352379052843,ALTO,Antigüedad,Antigüedad | Tipo de contrato: mes a mes | Servicio de internet: fibra óptica,Month-to-month,DSL,Credit card (automatic),4,50.7,151.3,0,No,No
0979-PHULV,0.48592766282507216,ALTO,Antigüedad,Antigüedad | Cargo acumulado | Tipo de contrato: mes a mes,Month-to-month,Fiber optic,Credit card (automatic),69,99.45,7007.6,0,Yes,Yes
2227-JRSJX,0.48365521821286434,ALTO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Servicio de internet: fibra óptica | Soporte técnico: no,Month-to-month,Fiber optic,Bank transfer (automatic),21,99.15,1956.4,0,No,No
1100-DDVRV,0.48071612308631073,ALTO,Servicio de internet: fibra óptica,Servicio de internet: fibra óptica | Tipo de contrato: mes a mes | Cargo mensual,Month-to-month,DSL,Mailed check,17,49.8,836.35,0,Yes,No
8849-AYPTR,0.48025301161272743,ALTO,Antigüedad,Antigüedad | Cargo acumulado | Tipo de contrato: mes a mes,Month-to-month,Fiber optic,Electronic check,33,91.25,2964.05,0,Yes,No
4547-LYTDD,0.47918930942172094,ALTO,Cargo acumulado,Cargo acumulado | Cargo mensual | Tipo de contrato: mes a mes,Month-to-month,Fiber optic,Electronic check,16,72.65,1194.3,0,No,No
0013-MHZWF,0.47882974572950293,ALTO,Servicio de internet: fibra óptica,Servicio de internet: fibra óptica | Tipo de contrato: mes a mes | Cargo mensual,Month-to-month,DSL,Credit card (automatic),9,69.4,571.45,0,No,Yes
2101-RANCD,0.47774277044793034,ALTO,Antigüedad,Antigüedad | Cargo acumulado | Tipo de contrato: mes a mes,Month-to-month,Fiber optic,Electronic check,55,73.1,4144.9,0,No,No
4947-DSMXK,0.476458127014158,ALTO,Antigüedad,Antigüedad | Cargo acumulado | Tipo de contrato: mes a mes,Month-to-month,Fiber optic,Bank transfer (automatic),34,97.7,3410.0,0,Yes,Yes
4360-PNRQB,0.47606005926971534,ALTO,Cargo acumulado,Cargo acumulado | Tipo de contrato: mes a mes | Antigüedad,Month-to-month,Fiber optic,Bank transfer (automatic),18,75.6,1395.05,0,No,No
9374-YOLBJ,0.4706288355837041,ALTO,Antigüedad,Antigüedad | Cargo acumulado | Tipo de contrato: mes a mes,Month-to-month,No,Electronic check,1,19.25,19.25,0,Yes,Yes
6845-RGTYS,0.46939413864406665,ALTO,Antigüedad,Antigüedad | Cargo acumulado | Seguridad en línea: no,Month-to-month,Fiber optic,Electronic check,47,98.75,4533.7,0,Yes,No
2720-FVBQP,0.4681885248524183,ALTO,Servicio de internet: fibra óptica,Servicio de internet: fibra óptica | Tipo de contrato: mes a mes | Cargo mensual,Month-to-month,DSL,Credit card (automatic),6,48.95,273.25,0,Yes,Yes
6654-QGBZZ,0.4662046279856648,ALTO,Antigüedad,Antigüedad | Cargo acumulado | Tipo de contrato: mes a mes,Month-to-month,No,Mailed check,1,19.9,19.9,0,No,No
5016-IBERQ,0.46351772853388734,ALTO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Cargo acumulado,Month-to-month,Fiber optic,Electronic check,23,84.25,1968.1,0,Yes,No
5759-RCVCB,0.46348186168345656,ALTO,Servicio de internet: fibra óptica,Servicio de internet: fibra óptica | Antigüedad | Tipo de contrato: mes a mes,Month-to-month,DSL,Credit card (automatic),3,35.2,108.95,0,No,No
1346-UFHAX,0.46313552797619406,ALTO,Seguridad en línea: no,Seguridad en línea: no | Tipo de contrato: mes a mes | Servicio de internet: fibra óptica,Month-to-month,Fiber optic,Credit card (automatic),13,80.0,1029.35,0,No,No
7855-DIWPO,0.46278650598109067,ALTO,Cargo acumulado,Cargo acumulado | Cargo mensual | Tipo de contrato: mes a mes,Month-to-month,Fiber optic,Electronic check,21,68.65,1493.2,0,No,No
4937-QPZPO,0.4625744687445388,ALTO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Cargo acumulado,One year,Fiber optic,Electronic check,61,99.9,6241.35,0,Yes,Yes
9381-NDKME,0.4615914293421963,ALTO,Servicio de internet: fibra óptica,Servicio de internet: fibra óptica | Tipo de contrato: mes a mes | Antigüedad,Month-to-month,DSL,Credit card (automatic),24,40.65,933.3,1,Yes,No
2277-DJJDL,0.4613719293063037,ALTO,Antigüedad,Antigüedad | Cargo acumulado | Soporte técnico: no,Month-to-month,Fiber optic,Electronic check,60,99.0,6017.9,1,Yes,No
5461-QKNTN,0.46129141635245113,ALTO,Antigüedad,Antigüedad | Cargo acumulado | Soporte técnico: no,Month-to-month,Fiber optic,Electronic check,43,94.3,3953.15,1,Yes,No
4526-ZJJTM,0.4607170122947815,ALTO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Cargo acumulado | Antigüedad,Month-to-month,Fiber optic,Bank transfer (automatic),25,88.4,2191.15,1,Yes,No
2307-FYNNL,0.4603380137768652,ALTO,Antigüedad,Antigüedad | Tipo de contrato: mes a mes | Tipo de contrato: dos años,Two year,Fiber optic,Electronic check,65,109.05,7108.2,1,No,No
0096-BXERS,0.4600176744769084,ALTO,Servicio de internet: fibra óptica,Servicio de internet: fibra óptica | Tipo de contrato: mes a mes | Cargo mensual,Month-to-month,DSL,Electronic check,6,50.35,314.55,0,Yes,No
6815-ABQFQ,0.4582250579789145,ALTO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Cargo acumulado,One year,Fiber optic,Electronic check,56,107.25,6033.3,0,Yes,No
4905-JEFDW,0.45667002735684503,ALTO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Tipo de contrato: un año | Método de pago: cheque electrónico,One year,DSL,Electronic check,11,41.6,470.6,0,No,No
2203-GHNWN,0.45610036834561374,ALTO,Cargo acumulado,Cargo acumulado | Antigüedad | Tipo de contrato: mes a mes,Month-to-month,Fiber optic,Mailed check,24,79.65,1928.7,0,Yes,No
6704-UTUKK,0.4559529382526472,ALTO,Antigüedad,Antigüedad | Cargo acumulado | Servicio de internet: fibra óptica,Month-to-month,DSL,Electronic check,29,45.9,1332.4,0,Yes,No
6710-HSJRD,0.4551315190624323,ALTO,Antigüedad,Antigüedad | Cargo acumulado | Soporte técnico: no,Month-to-month,Fiber optic,Electronic check,61,114.1,7132.15,0,Yes,No
8805-JNRAZ,0.45447280710454396,ALTO,Antigüedad,Antigüedad | Servicio de internet: fibra óptica | Tipo de contrato: mes a mes,Month-to-month,DSL,Mailed check,2,49.2,103.7,0,No,No
2770-NSVDG,0.4535217332733268,MEDIO,Antigüedad,Antigüedad | Tipo de contrato: mes a mes | Servicio de internet: fibra óptica,Month-to-month,DSL,Electronic check,24,29.1,688.0,0,Yes,No
9979-RGMZT,0.45300920510148274,MEDIO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Tipo de contrato: un año | Antigüedad,One year,Fiber optic,Mailed check,7,94.05,633.45,0,No,No
8160-HOWOX,0.45084371437240417,MEDIO,Cargo mensual,Cargo mensual | Servicio de internet: fibra óptica | Servicio de internet: DSL,Month-to-month,DSL,Electronic check,7,66.85,458.1,0,No,No
9842-EFSYY,0.4499693703988403,MEDIO,Seguridad en línea: no,Seguridad en línea: no | Servicio de internet: fibra óptica | Tipo de contrato: mes a mes,Month-to-month,DSL,Mailed check,4,57.2,223.75,0,No,Yes
7134-MJPDY,0.4462096593197966,MEDIO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Cargo acumulado,One year,Fiber optic,Credit card (automatic),66,102.85,6976.75,1,No,No
8620-RJPZN,0.44548644865516435,MEDIO,Antigüedad,Antigüedad | Cargo acumulado | Tipo de contrato: mes a mes,Month-to-month,No,Electronic check,1,20.7,20.7,0,No,No
7853-WNZSY,0.4451540336587783,MEDIO,Antigüedad,Antigüedad | Cargo acumulado | Tipo de contrato: mes a mes,Month-to-month,No,Credit card (automatic),1,19.75,19.75,0,No,No
1493-AMTIE,0.4446070455840936,MEDIO,Antigüedad,Antigüedad | Cargo acumulado | Tipo de contrato: mes a mes,Month-to-month,No,Bank transfer (automatic),1,20.2,20.2,0,No,No
3729-OWRVL,0.4431729969102804,MEDIO,Antigüedad,Antigüedad | Tipo de contrato: mes a mes | Tipo de contrato: dos años,Two year,Fiber optic,Electronic check,65,110.35,7246.15,1,No,No
4840-ORQXB,0.44295915520140244,MEDIO,Antigüedad,Antigüedad | Cargo acumulado | Tipo de contrato: mes a mes,Month-to-month,Fiber optic,Electronic check,56,104.75,5841.35,1,No,No
2501-XWWTZ,0.4406238939714631,MEDIO,Cargo mensual,Cargo mensual | Tipo de contrato: mes a mes | Cargo acumulado,Month-to-month,Fiber optic,Electronic check,11,70.2,760.05,0,No,No
1816-FLZDK,0.4398873434984686,MEDIO,Antigüedad,Antigüedad | Soporte técnico: no | Tipo de contrato: mes a mes,Month-to-month,DSL,Mailed check,1,29.15,29.15,0,No,No
9812-GHVRI,0.4398796004257249,MEDIO,Antigüedad,Antigüedad | Cargo acumulado | Tipo de contrato: mes a mes,Month-to-month,Fiber optic,Bank transfer (automatic),40,83.85,3532.25,0,No,No
7277-OZCGZ,0.4397544696198631,MEDIO,Cargo acumulado,Cargo acumulado | Tipo de contrato: mes a mes | Seguridad en línea: no,Month-to-month,Fiber optic,Electronic check,22,89.05,1886.25,0,No,No
2190-BCXEC,0.4370300302864547,MEDIO,Antigüedad,Antigüedad | Tipo de contrato: mes a mes | Cargo acumulado,Month-to-month,Fiber optic,Credit card (automatic),40,78.85,3126.85,0,Yes,No
2955-PSXOE,0.4366560619241191,MEDIO,Antigüedad,Antigüedad | Cargo acumulado | Tipo de contrato: mes a mes,Month-to-month,No,Bank transfer (automatic),1,20.2,20.2,0,No,No
8714-EUHJO,0.4359536516051518,MEDIO,Antigüedad,Antigüedad | Cargo acumulado | Tipo de contrato: mes a mes,Month-to-month,Fiber optic,Electronic check,31,91.15,2995.45,0,Yes,Yes
2041-JIJCI,0.4348684055654812,MEDIO,Servicio de internet: fibra óptica,Servicio de internet: fibra óptica | Cargo mensual | Servicio de internet: DSL,Month-to-month,DSL,Electronic check,5,64.0,370.25,0,No,No
0310-MVLET,0.43445625032206386,MEDIO,Antigüedad,Antigüedad | Cargo acumulado | Tipo de contrato: mes a mes,Month-to-month,Fiber optic,Electronic check,61,99.15,6010.05,0,Yes,Yes
6543-CPZMK,0.4331156220482107,MEDIO,Servicio de internet: fibra óptica,Servicio de internet: fibra óptica | Tipo de contrato: mes a mes | Servicio de internet: DSL,Month-to-month,DSL,Electronic check,9,29.95,248.95,0,Yes,Yes
6284-AHOOQ,0.43293518418209753,MEDIO,Método de pago: cheque electrónico,Método de pago: cheque electrónico | Cargo acumulado | Soporte técnico: no,Month-to-month,Fiber optic,Bank transfer (automatic),22,90.5,1910.6,1,No,No
2606-RMDHZ,0.43206095314449877,MEDIO,Servicio de internet: fibra óptica,Servicio de internet: fibra óptica | Método de pago: cheque electrónico | Tipo de contrato: mes a mes,Month-to-month,DSL,Credit card (automatic),6,30.5,208.7,0,No,No
5301-GAUUY,0.4319449001937878,MEDIO,Antigüedad,Antigüedad | Tipo de contrato: mes a mes | Cargo acumulado,Month-to-month,Fiber optic,Bank transfer (automatic),32,80.35,2596.15,0,No,No
4256-ZWTZI,0.4316627308319219,MEDIO,Servicio de internet: fibra óptica,Servicio de internet: fibra óptica | Antigüedad | Tipo de contrato: mes a mes,Month-to-month,DSL,Mailed check,5,51.0,286.8,0,No,Yes
3094-JOJAI,0.4306869663097466,MEDIO,Cargo acumulado,Cargo acumulado | Antigüedad | Tipo de contrato: mes a mes,Month-to-month,Fiber optic,Mailed check,18,74.15,1387.0,0,No,No
9661-MHUMO,0.4305458606141724,MEDIO,Antigüedad,Antigüedad | Soporte técnico: no | Cargo acumulado,Month-to-month,DSL,Credit card (automatic),1,49.25,49.25,1,Yes,Yes
9822-WMWVG,0.4303977718784271,MEDIO,Seguridad en línea: no,Seguridad en línea: no | Cargo acumulado | Antigüedad,Month-to-month,Fiber optic,Electronic check,41,106.5,4282.4,0,No,No
7663-RGWBC,0.42890852702538,MEDIO,Antigüedad,Antigüedad | Cargo mensual | Servicio de internet: fibra óptica,Month-to-month,DSL,Mailed check,1,44.15,44.15,0,No,No
1965-DDBWU,0.42860032611146637,MEDIO,Soporte técnico: no,Soporte técnico: no | Método de pago: cheque electrónico | Tipo de contrato: mes a mes,Month-to-month,Fiber optic,Credit card (automatic),16,89.05,1448.6,0,No,No
7279-BUYWN,0.4281479926842287,MEDIO,Antigüedad,Antigüedad | Seguridad en línea: no | Cargo acumulado,Month-to-month,Fiber optic,Electronic check,41,113.2,4689.5,1,No,No
8992-CEUEN,0.42790509585085346,MEDIO,Antigüedad,Antigüedad | Cargo acumulado | Tipo de contrato: mes a mes,Month-to-month,No,Electronic check,1,18.85,18.85,0,No,No
5600-PDUJF,0.4267467823497379,MEDIO,Servicio de internet: fibra óptica,Servicio de internet: fibra óptica | Antigüedad | Tipo de contrato: mes a mes,Month-to-month,DSL,Credit card (automatic),6,49.5,312.7,0,No,No
2480-EJWYP,0.4250898526572789,MEDIO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Cargo acumulado,One year,Fiber optic,Bank transfer (automatic),58,97.8,5458.8,1,Yes,No
5136-GFPMB,0.4247669905808236,MEDIO,Antigüedad,Antigüedad | Cargo acumulado | Tipo de contrato: mes a mes,Month-to-month,Fiber optic,Credit card (automatic),54,89.4,4869.5,0,No,No
1956-YIFGE,0.4241997723247416,MEDIO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Tipo de contrato: un año | Servicio de internet: fibra óptica,One year,Fiber optic,Mailed check,22,100.05,2090.25,0,Yes,Yes
